heure,pseudo,contexte,composant,evenement
2024-02-12 09:52:01,256,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-12 09:52:01,256,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-12 09:52:03,144,Fichier: Correction TD Arbre et Génération Expressioon,Fichier,Module de cours consulté
2024-02-12 09:52:03,144,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-12 09:52:03,144,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-12 09:52:34,206,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 09:52:41,206,Bloc-notes collaboratif: Composition de votre équipe projet,Bloc-notes collaboratif,Module de cours consulté
2024-02-12 09:52:44,7,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 09:52:48,684,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 09:52:53,7,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-12 09:52:53,684,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-12 09:52:53,684,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-12 09:52:53,7,Fichier: Correction TD Arbre et Génération Expressioon,Fichier,Module de cours consulté
2024-02-12 09:52:53,7,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-12 09:52:53,684,Fichier: Correction TD Arbre et Génération Expressioon,Fichier,Module de cours consulté
2024-02-12 09:52:57,206,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 09:53:03,206,Questionnaire: Equipes Projet,Questionnaire,Module de cours consulté
2024-02-12 09:53:16,437,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 09:53:22,437,Fichier: Correction TD Arbre et Génération Expressioon,Fichier,Module de cours consulté
2024-02-12 09:53:22,437,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-12 09:53:22,437,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-12 09:53:52,669,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 09:53:55,669,Présence: Présence,Présence,Rapport de session consulté
2024-02-12 09:54:23,669,Présence: Présence,Présence,Statut de présence renseigné par l’étudiant
2024-02-12 09:54:23,669,Présence: Présence,Présence,Rapport de session consulté
2024-02-12 09:54:42,325,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 09:54:45,325,Présence: Présence,Présence,Rapport de session consulté
2024-02-12 09:55:10,325,Présence: Présence,Présence,Statut de présence renseigné par l’étudiant
2024-02-12 09:55:10,325,Présence: Présence,Présence,Rapport de session consulté
2024-02-12 09:56:02,508,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 09:56:08,325,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 09:56:15,325,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 09:56:28,508,Fichier: TD : Prise en main de l'API Arbre,Fichier,Module de cours consulté
2024-02-12 09:57:28,612,Fichier: Sujet du projet,Fichier,Module de cours consulté
2024-02-12 09:58:06,612,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 10:00:48,637,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 10:05:40,612,Fichier: Sujet du projet,Fichier,Module de cours consulté
2024-02-12 10:05:55,612,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 10:06:53,292,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 10:07:02,417,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 10:07:18,417,Fichier: Sujet du projet,Fichier,Module de cours consulté
2024-02-12 10:07:23,292,Devoir: Espace de dépôt du rapport de l'étape #1 du projet,Devoir,Module de cours consulté
2024-02-12 10:07:24,292,Devoir: Espace de dépôt du rapport de l'étape #1 du projet,Devoir,Statut du travail remis consulté
2024-02-12 10:07:27,292,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 10:07:35,417,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 10:07:37,292,Bloc-notes collaboratif: Composition de votre équipe projet,Bloc-notes collaboratif,Module de cours consulté
2024-02-12 10:08:15,292,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 10:08:19,292,Questionnaire: Equipes Projet,Questionnaire,Module de cours consulté
2024-02-12 10:08:27,292,Questionnaire: Equipes Projet,Questionnaire,Questionnaire soumis
2024-02-12 10:08:32,292,Questionnaire: Equipes Projet,Questionnaire,Rapport des réponses individuelles consulté
2024-02-12 10:12:33,506,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 10:12:41,506,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-12 10:12:41,506,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-12 10:12:41,506,Fichier: Correction TD Arbre et Génération Expressioon,Fichier,Module de cours consulté
2024-02-12 10:13:02,209,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 10:13:05,209,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 10:14:17,306,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 10:14:47,306,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 10:19:42,506,Fichier: Sujet du projet,Fichier,Module de cours consulté
2024-02-12 10:19:44,506,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 10:23:05,175,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 10:23:12,175,Présence: Présence,Présence,Rapport de session consulté
2024-02-12 10:23:21,175,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 10:31:12,124,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 10:38:27,21,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 12:23:22,453,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 12:23:28,453,Fichier: Sujet du projet,Fichier,Module de cours consulté
2024-02-12 12:23:29,453,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 12:47:17,508,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 12:48:57,917,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 12:55:13,209,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 12:55:19,209,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 13:14:48,749,Présence: Présence,Présence,Rapport de session consulté
2024-02-12 13:16:23,453,Fichier: Correction TD Arbre et Génération Expressioon,Fichier,Module de cours consulté
2024-02-12 13:16:23,453,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-12 13:16:23,453,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-12 13:18:55,292,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 13:19:00,292,Bloc-notes collaboratif: Composition de votre équipe projet,Bloc-notes collaboratif,Module de cours consulté
2024-02-12 13:25:35,453,Questionnaire: Equipes Projet,Questionnaire,Module de cours consulté
2024-02-12 13:25:42,453,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 13:25:54,453,Wooclap: Quizz Assembleur,Wooclap,Module de cours consulté
2024-02-12 13:30:35,860,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 13:30:42,860,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 13:51:24,511,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 13:51:30,511,Fichier: Ressources à télécharger : l'outil bsim,Fichier,Module de cours consulté
2024-02-12 14:03:12,626,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 14:06:21,860,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 14:36:58,511,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 14:45:23,511,Fichier: Correction TD Arbre et Génération Expressioon,Fichier,Module de cours consulté
2024-02-12 14:45:23,511,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-12 14:45:23,511,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-12 15:36:35,417,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 15:42:27,772,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 18:02:44,627,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 18:02:58,627,"Devoir: Espace de dépôt de l'activité ""Cahier des charges""",Devoir,Module de cours consulté
2024-02-12 18:02:59,627,"Devoir: Espace de dépôt de l'activité ""Cahier des charges""",Devoir,Statut du travail remis consulté
2024-02-12 18:04:05,429,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 18:04:19,429,Fichier: Sujet du projet,Fichier,Module de cours consulté
2024-02-12 18:04:54,429,Fichier: Génération de code,Fichier,Module de cours consulté
2024-02-12 18:05:16,429,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 18:17:14,852,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 18:18:05,852,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 18:26:27,506,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 18:26:32,506,Fichier: Sujet du projet,Fichier,Module de cours consulté
2024-02-12 18:26:34,506,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 18:26:41,506,Fichier: Génération de code,Fichier,Module de cours consulté
2024-02-12 18:29:47,852,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 18:29:55,852,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 19:00:02,68,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 19:00:06,68,Fichier: Manuel d'utilisation BSIM,Fichier,Module de cours consulté
2024-02-12 19:03:08,852,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 19:03:14,852,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 19:39:02,626,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 19:39:07,626,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 19:44:45,68,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-12 21:16:47,207,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 21:17:05,207,Fichier: Correction TD Arbre et Génération Expressioon,Fichier,Module de cours consulté
2024-02-12 22:36:07,860,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-12 22:36:38,860,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 08:01:45,209,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 08:01:57,209,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 10:07:52,172,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 10:10:10,325,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 10:10:14,325,Devoir: Espace de dépôt du rapport de l'étape #1 du projet,Devoir,Statut du travail remis consulté
2024-02-13 10:10:14,325,Devoir: Espace de dépôt du rapport de l'étape #1 du projet,Devoir,Module de cours consulté
2024-02-13 10:10:19,325,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 10:10:22,325,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 10:12:24,172,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 10:13:14,525,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 10:13:21,525,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 10:17:50,21,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 10:17:59,21,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 10:19:45,207,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 10:19:55,207,Questionnaire: Equipes Projet,Questionnaire,Module de cours consulté
2024-02-13 10:19:58,417,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 10:20:13,207,Devoir: dépôt Exercice#4 assembleur (conditionnelle),Devoir,Module de cours consulté
2024-02-13 10:20:14,207,Devoir: dépôt Exercice#4 assembleur (conditionnelle),Devoir,Statut du travail remis consulté
2024-02-13 10:20:15,417,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 10:22:49,225,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 10:22:57,225,Fichier: Correction TD Arbre et Génération Expressioon,Fichier,Module de cours consulté
2024-02-13 10:22:57,225,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-13 10:22:57,225,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-13 10:25:37,207,Fichier: Correction TD Arbre et Génération Expressioon,Fichier,Module de cours consulté
2024-02-13 10:27:34,172,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 10:39:54,21,Fichier: TD : Prise en main de l'API Arbre,Fichier,Module de cours consulté
2024-02-13 10:46:48,209,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 10:46:55,209,Bloc-notes collaboratif: Composition de votre équipe projet,Bloc-notes collaboratif,Module de cours consulté
2024-02-13 10:48:03,525,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 10:48:09,525,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 10:50:11,209,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 10:50:21,209,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 11:06:13,7,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 11:06:28,7,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 11:16:37,7,Fichier: Correction TD Arbre et Génération Expressioon,Fichier,Module de cours consulté
2024-02-13 11:20:00,860,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 11:20:17,860,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 11:32:35,227,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 11:33:33,227,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 11:43:41,587,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 11:43:51,587,Fichier: Ressources à télécharger : l'outil bsim,Fichier,Module de cours consulté
2024-02-13 13:30:46,585,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 13:30:53,585,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 15:29:00,585,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 15:29:22,585,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 16:00:08,261,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 16:21:11,573,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 16:21:19,573,Questionnaire: Equipes Projet,Questionnaire,Module de cours consulté
2024-02-13 16:21:23,573,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 16:21:28,573,Bloc-notes collaboratif: Composition de votre équipe projet,Bloc-notes collaboratif,Module de cours consulté
2024-02-13 16:22:34,292,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 16:22:37,292,Bloc-notes collaboratif: Composition de votre équipe projet,Bloc-notes collaboratif,Module de cours consulté
2024-02-13 16:23:17,292,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 16:31:46,585,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 16:41:09,585,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 17:35:09,325,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 17:35:38,325,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 17:49:44,626,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 18:00:42,860,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 18:35:04,68,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 18:35:10,68,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 20:14:18,585,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 20:14:23,585,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 21:05:58,1000,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 21:06:12,1000,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 21:06:16,1000,Fichier: Correction TD Arbre et Génération Expressioon,Fichier,Module de cours consulté
2024-02-13 21:06:16,1000,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-13 21:06:16,1000,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-13 21:19:07,1000,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 21:19:10,1000,Bloc-notes collaboratif: Composition de votre équipe projet,Bloc-notes collaboratif,Module de cours consulté
2024-02-13 21:19:26,417,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 21:19:33,417,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 21:19:42,1000,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 21:32:31,860,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 21:32:34,860,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 21:49:20,504,"Devoir: Espace de dépôt de l'activité ""Cahier des charges""",Devoir,Module de cours consulté
2024-02-13 21:49:21,504,"Devoir: Espace de dépôt de l'activité ""Cahier des charges""",Devoir,Statut du travail remis consulté
2024-02-13 21:49:25,504,"Devoir: Espace de dépôt de l'activité ""Cahier des charges""",Devoir,Module de cours consulté
2024-02-13 21:49:26,504,"Devoir: Espace de dépôt de l'activité ""Cahier des charges""",Devoir,Formulaire de remise consulté
2024-02-13 22:05:31,860,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 22:09:02,612,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 22:09:12,612,Fichier: Correction TD Arbre et Génération Expressioon,Fichier,Module de cours consulté
2024-02-13 22:09:16,783,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-13 22:09:26,783,Fichier: Correction TD Arbre et Génération Expressioon,Fichier,Module de cours consulté
2024-02-13 22:09:26,783,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-13 22:09:26,783,Fichier: Correction TD Arbre et Génération Expressioon,Système,Achèvement d’activité modifié
2024-02-13 22:15:58,612,Fichier: Sujet du projet,Fichier,Module de cours consulté
2024-02-13 22:16:14,612,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-13 22:20:52,612,Fichier: intio.uasm,Fichier,Module de cours consulté
2024-02-13 22:53:25,612,Fichier: TD : Prise en main de l'API Arbre,Fichier,Module de cours consulté
2024-02-14 08:02:34,225,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 09:48:11,585,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 10:14:01,860,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 10:39:34,311,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 10:39:41,311,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-14 10:39:44,311,Fichier: Sujet du projet,Fichier,Module de cours consulté
2024-02-14 10:39:49,311,Fichier: Sujet du projet,Fichier,Module de cours consulté
2024-02-14 10:52:31,292,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 11:00:14,225,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 11:00:26,225,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-14 11:08:01,311,Fichier: Correction TD Arbre et Génération Expressioon,Fichier,Module de cours consulté
2024-02-14 11:10:26,311,Fichier: Assembleur BETA,Fichier,Module de cours consulté
2024-02-14 11:11:01,838,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 11:11:09,838,Fichier: TD : Prise en main de l'API Arbre,Fichier,Module de cours consulté
2024-02-14 11:11:27,838,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-14 11:19:33,175,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 12:44:39,225,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 12:45:33,225,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-14 12:45:35,225,Fichier: Sujet du projet,Fichier,Module de cours consulté
2024-02-14 12:45:43,225,Fichier: Génération de code,Fichier,Module de cours consulté
2024-02-14 13:03:06,417,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 13:03:14,417,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-14 13:11:49,425,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 13:12:18,563,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 13:12:18,425,Cours: L3 MIAGE : Compilation (23-24),Système,Événement de calendrier créé
2024-02-14 13:12:18,425,Présence: Présence,Présence,Session ajoutée
2024-02-14 13:12:23,563,Fichier: Génération de code,Fichier,Module de cours consulté
2024-02-14 13:12:32,563,Fichier: Sujet Etape#1: génération de code,Fichier,Module de cours consulté
2024-02-14 13:12:40,425,Cours: L3 MIAGE : Compilation (23-24),Système,Événement de calendrier créé
2024-02-14 13:12:40,425,Présence: Présence,Présence,Session ajoutée
2024-02-14 13:30:53,144,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 13:31:06,144,Fichier: Correction TD Arbre et Génération Expressioon,Fichier,Module de cours consulté
2024-02-14 13:31:19,144,Fichier: TD : Prise en main de l'API Arbre,Fichier,Module de cours consulté
2024-02-14 13:57:31,385,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 13:57:35,385,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 13:57:44,385,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 13:57:47,385,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 13:57:51,385,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:00,385,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:13,453,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 14:01:15,453,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:16,385,Présence: Présence,Présence,Statut de présence renseigné par l’étudiant
2024-02-14 14:01:16,385,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:18,676,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 14:01:18,504,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 14:01:19,585,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 14:01:20,207,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 14:01:20,626,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 14:01:21,207,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:21,504,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:22,676,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:23,626,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:25,453,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:25,453,Présence: Présence,Présence,Statut de présence renseigné par l’étudiant
2024-02-14 14:01:28,676,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:28,207,Présence: Présence,Présence,Statut de présence renseigné par l’étudiant
2024-02-14 14:01:28,676,Présence: Présence,Présence,Statut de présence renseigné par l’étudiant
2024-02-14 14:01:28,207,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:30,585,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:32,209,Devoir: Espace de dépôt du rapport de l'étape #1 du projet,Devoir,Module de cours consulté
2024-02-14 14:01:33,209,Devoir: Espace de dépôt du rapport de l'étape #1 du projet,Devoir,Statut du travail remis consulté
2024-02-14 14:01:35,207,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 14:01:36,209,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 14:01:36,207,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:37,256,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 14:01:39,504,Présence: Présence,Présence,Statut de présence renseigné par l’étudiant
2024-02-14 14:01:39,504,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:42,209,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:42,704,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 14:01:42,852,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 14:01:45,585,Présence: Présence,Présence,Statut de présence renseigné par l’étudiant
2024-02-14 14:01:45,852,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:45,585,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:49,256,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:50,626,Présence: Présence,Présence,Statut de présence renseigné par l’étudiant
2024-02-14 14:01:51,626,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:55,860,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
2024-02-14 14:01:57,209,Présence: Présence,Présence,Statut de présence renseigné par l’étudiant
2024-02-14 14:01:57,256,Présence: Présence,Présence,Statut de présence renseigné par l’étudiant
2024-02-14 14:01:57,209,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:58,256,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:01:58,860,Présence: Présence,Présence,Rapport de session consulté
2024-02-14 14:02:01,585,Cours: L3 MIAGE : Compilation (23-24),Système,Cours consulté
